runtime,rating,votes,gross_earn,director_avg_earn,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
161.0,7.4,623665.0,261.99,132.53307692307692,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88.0,7.6,569565.0,75.59,52.879999999999995,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95.0,7.6,541708.0,251.51,309.78499999999997,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,7.9,574133.0,245.85,207.196,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.0,7.7,615860.0,290.01,78.89428571428572,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
133.0,8.0,509565.0,178.8,51.83642857142858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,6.6,513255.0,234.36,113.08800000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153.0,8.1,693807.0,61.0,28.94,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139.0,6.2,582276.0,336.53,117.43615384615383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91.0,8.2,536613.0,1.23,19.748181818181816,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142.0,7.9,622896.0,249.36,101.495,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
163.0,7.3,529210.0,133.38,83.96444444444445,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131.0,6.9,497859.0,101.8,46.121111111111105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93.0,7.5,516032.0,54.71,35.696666666666665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95.0,7.7,509524.0,32.39,165.75666666666666,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102.0,6.4,495902.0,254.46,124.33625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,7.4,514939.0,84.35,40.824999999999996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120.0,8.1,567657.0,117.24,80.614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158.0,8.2,578090.0,40.22,18.804285714285715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137.0,6.6,522394.0,241.06,124.248,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132.0,7.4,486783.0,209.4,158.778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129.0,6.7,508873.0,139.31,114.57000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143.0,7.2,536113.0,144.84,61.974000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.0,7.9,496279.0,35.55,101.495,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107.0,6.5,500967.0,179.88,54.593999999999994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112.0,7.8,435319.0,54.58,20.8825,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138.0,7.2,475871.0,150.12,84.28500000000001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,7.9,484157.0,56.36,103.08235294117648,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
113.0,7.6,485260.0,57.94,57.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
102.0,7.6,590157.0,15.07,15.07,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152.0,6.4,692003.0,330.36,155.80285714285716,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101.0,7.8,476184.0,59.89,31.215,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,8.4,569610.0,0.71,0.594,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138.0,7.5,571911.0,292.0,279.518,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126.0,8.0,602480.0,25.57,36.9775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
144.0,7.4,520462.0,255.12,194.03454545454545,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98.0,6.9,446450.0,117.54,124.06666666666668,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,7.8,501034.0,23.64,23.6675,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125.0,8.0,438834.0,66.26,103.08235294117648,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103.0,8.0,504884.0,17.74,17.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120.0,6.5,490217.0,186.34,74.17999999999999,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.0,5.3,458233.0,191.47,61.185,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
108.0,7.7,460878.0,176.24,96.36666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92.0,6.4,477935.0,227.95,83.54285714285713,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126.0,7.6,469455.0,63.54,31.63888888888889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95.0,8.4,485640.0,0.28,31.095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95.0,8.2,700038.0,356.46,313.12666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.0,6.6,456395.0,150.95,90.02333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108.0,7.8,524997.0,118.5,135.72266666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138.0,7.9,453049.0,90.14,59.93259259259259,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129.0,7.4,451098.0,186.85,68.76142857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117.0,8.0,503705.0,163.57,82.20666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,6.6,444480.0,93.05,80.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128.0,7.1,404781.0,134.53,76.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.0,6.5,445878.0,234.28,156.35148148148147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122.0,6.1,451180.0,317.1,156.35148148148147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.0,8.2,512698.0,42.44,51.69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,6.4,444917.0,186.74,117.45545454545454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131.0,7.5,448749.0,17.02,33.736666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
140.0,8.2,468163.0,13.66,31.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0,6.6,445724.0,168.37,64.22125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158.0,7.8,459591.0,102.52,86.519,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118.0,7.5,483027.0,179.87,156.35148148148147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,7.5,478170.0,176.39,137.36999999999998,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.0,7.7,539218.0,295.98,279.518,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
126.0,6.7,462568.0,132.56,69.39375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89.0,6.4,490247.0,126.66,31.63888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
154.0,6.2,406160.0,352.39,183.02833333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112.0,6.6,484998.0,134.52,73.60428571428572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117.0,7.9,483278.0,27.3,19.54,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.0,7.8,423435.0,130.16,73.78190476190477,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0,7.3,481302.0,350.13,59.93259259259259,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.0,7.8,455768.0,107.1,96.36666666666667,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0,5.9,405366.0,402.11,183.02833333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151.0,6.7,423061.0,201.57,183.02833333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102.0,7.7,449720.0,44.59,14.604000000000003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0,7.6,535729.0,301.96,279.518,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142.0,6.6,491543.0,202.85,165.75666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115.0,6.7,474353.0,206.46,103.08235294117648,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135.0,7.6,477252.0,59.7,27.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146.0,8.1,454827.0,169.71,169.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,7.1,424342.0,155.25,128.18400000000003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130.0,7.6,438384.0,208.55,100.24333333333334,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.0,7.8,436352.0,111.11,47.26777777777777,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,7.0,444784.0,150.39,130.72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0,7.2,420291.0,218.08,194.03454545454545,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.0,8.5,485835.0,36.76,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
95.0,7.0,403651.0,102.56,55.998333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,7.3,457518.0,436.47,284.3675,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0,6.6,429872.0,217.54,92.32947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
167.0,7.5,438071.0,77.81,51.69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,7.1,432530.0,109.45,97.55799999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123.0,8.1,474564.0,26.95,92.32947368421053,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,7.3,653953.0,180.2,97.054,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,7.7,558690.0,285.76,132.53307692307692,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,6.6,408659.0,101.47,53.79,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113.0,6.8,460559.0,102.43,92.065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
84.0,8.0,450366.0,218.97,134.38666666666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
107.0,7.0,411432.0,110.52,54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107.0,7.9,419158.0,7.76,11.39,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,7.6,463214.0,215.43,108.385,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,6.4,411432.0,334.19,103.08235294117648,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
122.0,7.7,430828.0,76.63,57.58222222222222,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,6.3,397498.0,150.37,79.0425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123.0,6.6,450373.0,337.14,239.1016666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109.0,6.7,407660.0,37.52,22.064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
128.0,7.4,453634.0,77.87,156.35148148148147,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134.0,7.5,480908.0,85.82,33.418,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123.0,6.4,411350.0,200.68,100.46000000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130.0,7.0,392456.0,238.68,140.345,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,7.7,420767.0,56.82,14.241666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
157.0,7.7,532486.0,33.08,86.519,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110.0,7.1,422634.0,180.98,40.53866666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.0,6.7,386754.0,134.51,43.4925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128.0,7.6,385109.0,100.01,60.782000000000004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112.0,7.5,498778.0,137.4,101.60249999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
103.0,7.6,415697.0,56.0,101.60249999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
129.0,6.9,368383.0,148.73,97.55799999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119.0,8.3,438319.0,1.59,1.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113.0,7.5,409588.0,45.06,27.137272727272727,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
84.0,7.3,405099.0,128.51,82.73666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,6.8,400075.0,242.83,127.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85.0,7.0,396301.0,80.05,100.24333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
110.0,7.6,371069.0,39.87,90.02333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100.0,7.7,446845.0,200.82,200.82,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,8.0,424337.0,30.86,55.78363636363636,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
120.0,7.5,397176.0,101.01,56.37777777777777,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,7.8,534859.0,32.38,32.38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144.0,7.7,393222.0,108.64,73.78190476190477,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102.0,8.1,395312.0,2.08,100.38000000000001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
120.0,8.1,410831.0,138.53,52.423571428571435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107.0,7.8,411983.0,59.74,60.782000000000004,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.0,7.3,381853.0,127.18,127.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,7.7,536384.0,25.44,25.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
112.0,7.0,353275.0,127.0,336.84000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98.0,7.3,397340.0,368.06,309.78499999999997,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.0,6.9,394549.0,291.71,284.3675,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
115.0,6.5,360416.0,125.32,80.07833333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109.0,6.9,413419.0,124.74,84.6575,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,7.0,366005.0,106.13,70.69285714285714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172.0,7.4,361292.0,27.11,12.564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
125.0,6.5,387100.0,125.54,64.570625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130.0,7.3,378819.0,209.84,140.345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122.0,8.1,399149.0,232.91,52.91857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138.0,7.3,374741.0,112.23,65.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133.0,7.6,418060.0,75.61,38.82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158.0,5.8,375518.0,166.11,117.45545454545454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118.0,7.4,441120.0,87.73,135.72266666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.0,7.3,366474.0,52.9,103.08235294117648,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
115.0,7.9,403782.0,435.11,156.35148148148147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
101.0,7.7,386256.0,1.08,11.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125.0,7.5,386971.0,92.19,82.84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119.0,7.0,353867.0,209.22,85.214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,7.6,374517.0,18.34,27.137272727272727,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,7.8,455725.0,222.53,222.53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,6.5,415051.0,229.09,156.35148148148147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137.0,7.1,387302.0,353.01,101.60249999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130.0,8.2,408253.0,101.16,59.93259259259259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128.0,8.1,481091.0,95.86,44.397000000000006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,7.0,412604.0,42.07,42.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
92.0,7.0,388030.0,58.4,54.334999999999994,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.0,7.8,364658.0,93.62,84.28500000000001,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.0,8.6,449869.0,28.0,6.206666666666667,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
148.0,6.8,436629.0,200.07,119.14285714285714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112.0,7.5,421163.0,31.49,23.6675,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93.0,7.1,407219.0,237.28,237.28,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,7.6,370222.0,88.51,29.168750000000003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95.0,6.5,342249.0,100.54,124.33625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,7.7,417855.0,189.42,189.42,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,6.8,382368.0,144.53,63.708000000000006,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,8.0,396526.0,20.05,17.490000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,6.8,359798.0,97.69,97.054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,6.8,360703.0,227.97,121.64222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
89.0,8.1,398547.0,52.29,55.78363636363636,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.0,8.4,397379.0,51.97,39.17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,7.6,329313.0,35.01,36.6275,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.0,7.4,334302.0,83.82,47.04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,6.1,371808.0,190.42,116.38111111111112,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,6.4,343857.0,103.07,93.80199999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109.0,6.5,365600.0,55.8,54.334999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105.0,7.8,409402.0,238.63,81.21249999999999,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124.0,7.1,359527.0,117.54,41.77916666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168.0,7.8,587959.0,54.12,78.02625,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
126.0,7.5,374421.0,251.19,103.08235294117648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,7.6,363328.0,96.52,19.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
106.0,5.7,328713.0,154.7,102.38857142857144,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106.0,6.8,360255.0,179.02,116.38111111111112,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,7.1,354923.0,85.29,108.46666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.0,7.6,392626.0,66.67,54.845454545454544,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,7.3,356543.0,101.07,103.08235294117648,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
146.0,7.7,360351.0,77.91,67.63933333333334,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,6.9,399602.0,193.6,152.822,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,6.8,352641.0,120.91,97.74375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,6.9,381610.0,119.94,73.066,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165.0,7.9,353017.0,25.38,16.86909090909091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.0,7.8,770527.0,408.08,247.82666666666668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123.0,7.7,445741.0,35.89,35.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121.0,8.1,353840.0,23.53,11.825000000000001,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170.0,7.5,358964.0,102.61,51.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.0,6.8,334902.0,172.06,130.54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138.0,7.3,351416.0,93.77,135.72266666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136.0,6.8,315471.0,35.82,183.02833333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
117.0,7.2,414276.0,244.08,207.196,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,7.7,312221.0,22.49,18.2275,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107.0,7.4,328029.0,1.2,9.85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.0,7.3,360738.0,121.25,113.72999999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129.0,7.7,390271.0,48.32,86.519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90.0,8.0,412032.0,217.35,101.52,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,7.0,332837.0,166.24,121.71333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,7.8,356992.0,5.01,35.696666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
134.0,7.7,354109.0,83.04,66.41875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136.0,7.4,336365.0,134.07,183.02833333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
